,lfc_NLSFlag,REFSEQ_new,REFSEQ,ISO
770,-0.996578652305391,NP_060843,NP_060843.2,NM_018373.3
771,-0.981740415390323,NP_060855,NP_060855.2,NM_018385.3
772,-0.671023229276387,NP_060867,NP_060867.2,NM_018397.5
773,-0.933377123960824,NP_060877,NP_060877.4,NM_018407.6
774,1.93494805300354,NP_060908,NP_060908.1,NM_018438.6
775,-0.984693648786966,NP_060922,NP_060922.2,NM_018452.6
776,-0.986425059732272,NP_060932,NP_060932.2,NM_018462.5
777,-1.16741980037408,NP_060934,NP_060934.1,NM_018464.5
778,-0.7483343823386,NP_060941,NP_060941.2,NM_018471.3
779,-0.619358873731209,NP_060979,NP_060979.2,NM_018509.4
780,0.733118163695912,NP_061031,NP_061031.2,NM_018561.5
781,-0.608714747792637,NP_061063,NP_061063.2,NM_018593.5
782,-0.82725457297015,NP_061119,NP_061119.1,NM_018649.3
783,-1.04077085080761,NP_061133,NP_061133.1,NM_018663.3
784,1.66212028384957,NP_061756,NP_061756.1,NM_018933.4
785,1.66212028384957,NP_061756,NP_061756.1-2,NM_018933.4-2
786,-0.873394460595439,NP_061820,NP_061820.1,NM_018947.6
787,-1.28633647948658,NP_061824,NP_061824.3,NM_018951.4
788,-1.49426767733439,NP_061855,NP_061855.1,NM_018982.5
789,-0.868727159571357,NP_061862,NP_061862.1,NM_018989.2
790,-1.0762310650426,NP_061924,NP_061924.1,NM_019051.3
791,-0.884351700014656,NP_061944,NP_061944.2,NM_019071.3
792,-1.47432767108317,NP_061975,NP_061975.2,NM_019102.4
793,-0.792054141672071,NP_061980,NP_061980.1,NM_019107.4
794,-1.10768364735923,NP_063949,NP_063949.2,NM_019896.4
795,2.58080843213723,NP_064535,NP_064535.1,NM_020150.5
796,-1.04665084391473,NP_064571,NP_064571.1,NM_020186.3
797,-1.1600526351556,NP_064584,NP_064584.1,NM_020199.3
798,-1.16977462414205,NP_064628,NP_064628.1,NM_020243.5
799,-1.02881664992729,NP_064708,NP_064708.1,NM_020312.4
800,-0.686897509595354,NP_065101,NP_065101.1,NM_020368.3
801,-0.484274593817075,NP_065108,NP_065108.1,NM_020375.3
802,-0.740593813083558,NP_065147,NP_065147.1,NM_020414.4
803,1.93826519774239,NP_065169,NP_065169.1,NM_020436.5
804,-0.90300604033642,NP_065194,NP_065194.3,NM_020461.4
805,-1.13926144709977,NP_065726,NP_065726.1,NM_020675.4
806,1.13101045784862,NP_065765,NP_065765.1,NM_020714.3
807,-1.05546916260994,NP_065921,NP_065921.2,NM_020870.4
808,1.23154429227023,NP_066191,NP_066191.1,NM_020981.4
809,-0.722982230899051,NP_066272,NP_066272.1,NM_020992.4
810,-0.988499653207314,NP_066285,NP_066285.1,NM_021005.4
811,-0.799728032751421,NP_066565,NP_066565.1,NM_021079.5
812,-1.03284881440869,NP_066952,NP_066952.1,NM_021129.4
813,-1.04172558138538,NP_066964,NP_066964.1,NM_021141.4
814,-1.28873842492505,NP_066972,NP_066972.1,NM_021149.5
815,-0.778384061045528,NP_067015,NP_067015.2,NM_021192.3
816,-0.840264536096413,NP_068747,NP_068747.1,NM_021928.4
817,-1.47065364987107,NP_068777,NP_068777.1,NM_021958.4
818,-0.782784752293952,NP_068780,NP_068780.2,NM_021961.6
819,-0.925209481526184,NP_068839,NP_068839.1,NM_021999.5
820,-0.906522864067566,NP_071327,NP_071327.2,NM_022044.3
821,-0.904548766562243,NP_071344,NP_071344.1,NM_022061.4
822,-0.925784937128503,NP_071353,NP_071353.4,NM_022070.5
823,-1.08977960305504,NP_071383,NP_071383.1,NM_022100.3
824,-0.830741020489901,NP_071446,NP_071446.2,NM_022163.4
825,-0.874231149471762,NP_071766,NP_071766.2,NM_022371.4
826,-0.837981187015562,NP_071896,NP_071896.8,NM_022451.11
827,-0.777731620674977,NP_071941,NP_071941.1,NM_022496.5
828,-0.91739669865794,NP_071942,NP_071942.1,NM_022497.5
829,-1.07752765948019,NP_073149,NP_073149.1,NM_022658.4
830,-1.10869637800035,NP_073568,NP_073568.2,NM_022731.5
831,-0.914900254386618,NP_073613,NP_073613.2,NM_022776.5
832,-1.25343390812203,NP_073617,NP_073617.1,NM_022780.4
833,-0.892573028455069,NP_073729,NP_073729.1,NM_022818.5
834,-1.20181692891492,NP_075385,NP_075385.1,NM_023009.7
835,-0.702317314024241,NP_075565,NP_075565.2,NM_023077.3
836,-1.42721437566082,NP_076919,NP_076919.1,NM_024014.4
837,-1.74054922717585,NP_076921,NP_076921.1,NM_024016.4
838,-1.41179024800726,NP_076922,NP_076922.1,NM_024017.5
839,-0.613677109967582,NP_076955,NP_076955.1,NM_024050.6
840,-0.873112459376247,NP_076962,NP_076962.2,NM_024057.4
841,-0.86542434663022,NP_077001,NP_077001.1,NM_024096.2
842,-1.06777275377485,NP_077003,NP_077003.1,NM_024098.4
843,2.05495254971409,NP_077279,NP_077279.1,NM_024303.4
844,-0.495305065547091,NP_077295,NP_077295.1,NM_024319.4
845,-1.03023264207605,NP_077719,NP_077719.2,NM_024408.4
846,-1.26464005311345,NP_078792,NP_078792.1,NM_024516.4
847,-1.00282620526906,NP_078805,NP_078805.3,NM_024529.5
848,1.34205010865707,NP_078912,NP_078912.2,NM_024636.4
849,1.58448381250883,NP_078913,NP_078913.3,NM_024637.5
850,-0.592239442597311,NP_078916,NP_078916.3,NM_024640.4
851,1.10138693059504,NP_079074,NP_079074.2,NM_024798.3
852,-0.48825370827892,NP_079089,NP_079089.2,NM_024813.3
853,1.51485668779502,NP_079145,NP_079145.2,NM_024869.3
854,0.97033697974668,NP_079239,NP_079239.3,NM_024963.6
855,-0.771066212140154,NP_079341,NP_079341.2,NM_025065.7
856,-0.887906344095748,NP_079345,NP_079345.1,NM_025069.3
857,-1.00265146129688,NP_079472,NP_079472.1,NM_025196.4
858,-0.554446127215804,NP_079481,NP_079481.2,NM_025205.5
859,-0.899030134866942,NP_079526,NP_079526.1,NM_025250.3
860,-0.935782086800083,NP_085048,NP_085048.1,NM_030571.4
861,-1.25426096107707,NP_110382,NP_110382.3,NM_030755.5
862,-0.864259566390347,NP_110448,NP_110448.2,NM_030821.5
863,0.901399255468649,NP_112163,NP_112163.1,NM_030901.2
864,-1.00423480947679,NP_112202,NP_112202.2,NM_030940.4
865,-1.02415906152661,NP_112211,NP_112211.1,NM_030949.3
866,-0.847892255827818,NP_112243,NP_112243.1,NM_030981.3
867,-1.31401915515855,NP_112487,NP_112487.1,NM_031210.6
868,2.58248344591312,NP_112496,NP_112496.1,NM_031219.4
869,-0.976038136160363,NP_112570,NP_112570.2,NM_031280.4
870,-0.907451633316867,NP_112577,NP_112577.1,NM_031287.3
871,0.700500878545641,NP_113647,NP_113647.1,NM_031459.5
872,0.700500878545641,NP_113647,NP_113647.1-2,NM_031459.5-2
873,1.90037184408281,NP_113667,NP_113667.1,NM_031479.5
874,-0.956900431690534,NP_113673,NP_113673.3,NM_031485.4
875,-1.82566110142946,NP_114072,NP_114072.1,NM_031866.3
876,-1.02600779439736,NP_114109,NP_114109.1,NM_031903.3
877,-0.844662137175259,NP_114404,NP_114404.1,NM_032015.5
878,-0.791295157415023,NP_114409,NP_114409.2,NM_032020.5
879,-1.02842970837125,NP_115514,NP_115514.2,NM_032138.7
880,-0.895377128647523,NP_115515,NP_115515.2,NM_032139.3
881,-0.925299614945881,NP_115569,NP_115569.2,NM_032193.4
882,-0.7390459112343,NP_115663,NP_115663.2,NM_032287.3
883,-0.766484753882781,NP_115716,NP_115716.1,NM_032340.4
884,-1.06589732645261,NP_115717,NP_115717.3,NM_032341.5
885,-0.875844273287863,NP_115723,NP_115723.1,NM_032347.3
886,-0.688586105336241,NP_115729,NP_115729.1,NM_032353.4
887,-1.07581650859957,NP_115737,NP_115737.1,NM_032361.4
888,-1.00811345276984,NP_115785,NP_115785.1,NM_032409.3
889,-0.626194387612704,NP_115788,NP_115788.1,NM_032412.4
890,-1.05393480548585,NP_115811,NP_115811.2,NM_032435.3
891,2.12768796479124,NP_115829,NP_115829.1,NM_032453.2
892,-1.20988585677811,NP_115865,NP_115865.1,NM_032476.4
893,-0.600913338662945,NP_115867,NP_115867.2,NM_032478.4
894,-1.14992766386096,NP_115898,NP_115898.2,NM_032509.4
895,-1.10087773316452,NP_116045,NP_116045.2,NM_032656.4
896,-1.30611857523214,NP_116072,NP_116072.2,NM_032683.3
897,-1.70006836103007,NP_116103,NP_116103.1,NM_032714.3
898,-1.07095670428245,NP_116120,NP_116120.1,NM_032731.4
899,-1.64011302021994,NP_116161,NP_116161.2,NM_032772.6
900,-0.765234074985039,NP_116185,NP_116185.2,NM_032796.4
901,-0.966928861684328,NP_116236,NP_116236.1,NM_032847.3
902,-0.524222868201919,NP_116253,NP_116253.2,NM_032864.4
903,-0.944413200986426,NP_116270,NP_116270.1,NM_032881.3
904,-0.772045119009185,NP_116558,NP_116558.1,NM_032940.3
905,-0.574999864421084,NP_149073,NP_149073.1,NM_033082.4
906,-0.935724262923429,NP_149110,NP_149110.1,NM_033119.5
907,-0.986701447487786,NP_149123,NP_149123.3,NM_033132.5
908,-0.959996119733987,NP_150597,NP_150597.1,NM_033281.6
909,-0.767453394647677,NP_201575,NP_201575.3,NM_033318.5
910,-0.767453394647677,NP_201575,NP_201575.3-2,NM_033318.5-2
911,-0.767453394647677,NP_201575,NP_201575.3-4,NM_033318.5-4
912,-0.744288566204377,NP_219494,NP_219494.2,NM_033426.3
913,-1.40354474720958,NP_277050,NP_277050.2,NM_033515.3
914,-1.08240729955354,NP_291025,NP_291025.3,NM_033547.4
915,-0.801563122957895,NP_291028,NP_291028.3,NM_033550.4
916,-0.748919859909537,NP_443082,NP_443082.2,NM_052850.4
917,-0.697822417724235,NP_443089,NP_443089.3,NM_052857.4
918,1.04249138297501,NP_443130,NP_443130.1,NM_052898.2
919,-1.02792257621084,NP_443164,NP_443164.2,NM_052932.3
920,-0.778229036605201,NP_444273,NP_444273.1,NM_053045.2
921,-0.668173912109263,NP_444278,NP_444278.1,NM_053050.5
922,-1.46869850815016,NP_510868,NP_510868.1,NM_078468.3
923,-1.43090728843791,NP_510869,NP_510869.1,NM_078469.3
924,-0.870544125363965,NP_524147,NP_524147.2,NM_079423.4
925,-0.687724657332287,NP_542160,NP_542160.1,NM_080593.2
926,-0.660688133570699,NP_542161,NP_542161.1,NM_080594.4
927,2.36728065822568,NP_542194,NP_542194.2,NM_080627.4
928,-0.562124037410282,NP_542408,NP_542408.1,NM_080677.3
929,1.25284339904438,NP_612145,NP_612145.2,NM_138288.4
930,-0.91514645859102,NP_612206,NP_612206.5,NM_138333.5
931,-0.830082790380974,NP_612367,NP_612367.1,NM_138358.4
932,-1.31637462053602,NP_612404,NP_612404.1,NM_138395.4
933,-1.31295902698841,NP_612417,NP_612417.1,NM_138408.4
934,-0.879771215584094,NP_612435,NP_612435.1,NM_138426.4
935,-0.819393153326742,NP_612452,NP_612452.1,NM_138443.4
936,-1.4296842011018,NP_612453,NP_612453.1,NM_138444.4
937,-0.977905422385691,NP_612455,NP_612455.1,NM_138446.2
938,-0.650219098119521,NP_612456,NP_612456.1,NM_138447.3
939,-1.5423296960626,NP_613075,NP_613075.1,NM_138609.3
940,-1.16423032738566,NP_619541,NP_619541.1,NM_138635.3
941,-0.863271126053972,NP_619634,NP_619634.1,NM_138689.3
942,-0.732073487610016,NP_620175,NP_620175.1,NM_138820.4
943,-0.739816143837667,NP_624311,NP_624311.1,NM_139126.4
944,1.5818027879884,NP_640335,NP_640335.2,NM_139242.4
945,-1.26577744799264,NP_644810,NP_644810.2,NM_139281.3
946,-1.29950109385717,NP_653183,NP_653183.2,NM_144582.3
947,2.70346331089959,NP_653212,NP_653212.1,NM_144611.4
948,-0.867651954264949,NP_653324,NP_653324.1,NM_144723.3
949,-0.847151928330583,NP_658985,NP_658985.2,NM_144772.3
950,-0.847151928330583,NP_658985,NP_658985.2-2,NM_144772.3-2
951,-0.758552089056333,NP_659486,NP_659486.2,NM_145049.5
952,-0.912157104609001,NP_660150,NP_660150.1,NM_145167.3
953,-1.10331644120839,NP_660152,NP_660152.1,NM_145169.3
954,-0.911051308438761,NP_660213,NP_660213.1,NM_145212.4
955,-1.22664580800826,NP_660286,NP_660286.1,NM_145243.5
956,1.14571311860644,NP_660308,NP_660308.1,NM_145265.3
957,-0.643124986505578,NP_665805,NP_665805.2,NM_145806.4
958,-1.15165630603387,NP_666500,NP_666500.1,NM_146388.2
959,1.73920826788112,NP_683684,NP_683684.2,NM_148886.2
960,1.14719615075128,NP_683701,NP_683701.2,NM_148903.3
961,1.43902685672106,NP_689476,NP_689476.2,NM_152263.4
962,-0.820642129203896,NP_689521,NP_689521.1,NM_152308.3
963,1.81375966263078,NP_689575,NP_689575.2,NM_152362.3
964,2.85781301531212,NP_689700,NP_689700.1,NM_152487.3
965,-1.11565053328083,NP_689753,NP_689753.2,NM_152540.4
966,-1.40639580261072,NP_689850,NP_689850.2,NM_152637.3
967,0.787619083804393,NP_689893,NP_689893.1,NM_152680.3
968,-0.987816538426219,NP_689942,NP_689942.2,NM_152729.3
969,-1.50756807689813,NP_689952,NP_689952.1,NM_152739.4
970,-0.667920662384093,NP_689979,NP_689979.1,NM_152766.5
971,-0.874921598045965,NP_694964,NP_694964.3,NM_153232.4
972,-0.917692815728454,NP_714924,NP_714924.1,NM_153713.3
973,-1.19887451522242,NP_722517,NP_722517.3,NM_153810.5
974,-0.648018471968656,NP_733751,NP_733751.2,NM_170606.3
975,-0.825930708161703,NP_734467,NP_734467.1,NM_170746.4
976,-1.05137857351548,NP_775837,NP_775837.2,NM_173566.3
977,-1.06693459048684,NP_775873,NP_775873.2,NM_173602.3
978,-0.819295950295297,NP_776190,NP_776190.1,NM_173829.4
979,-0.705616570641911,NP_776251,NP_776251.2,NM_173852.4
980,-0.880627454812062,NP_777549,NP_777549.1,NM_174889.5
981,-1.18747674579088,NP_777569,NP_777569.1,NM_174909.5
982,-0.603740389435046,NP_778236,NP_778236.2,NM_175066.4
983,-0.603740389435046,NP_778236,NP_778236.2-2,NM_175066.4-2
984,-0.796247257171762,NP_780294,NP_780294.1,NM_175085.3
985,-0.691016829845152,NP_783313,NP_783313.1,NM_175614.5
986,-1.03310935472505,NP_795361,NP_795361.1,NM_176880.6
987,-0.711043468886455,NP_817092,NP_817092.1,NM_177983.3
988,1.86124354284628,NP_821066,NP_821066.1,NM_177999.3
989,-1.20497196681688,NP_848602,NP_848602.1,NM_178507.4
990,-1.14473597501286,NP_848652,NP_848652.2,NM_178557.4
991,-1.24877224414503,NP_859052,NP_859052.3,NM_181701.4
992,-1.06955854043537,NP_859067,NP_859067.2,NM_181716.3
993,0.869830498272462,NP_861441,NP_861441.2,NM_181776.3
994,1.13720587764766,NP_872312,NP_872312.2,NM_182506.3
995,-0.865074863718993,NP_874364,NP_874364.1,NM_182705.3
996,1.35817072303182,NP_899060,NP_899060.1,NM_183237.3
997,-0.965153370116639,NP_899064,NP_899064.1,NM_183241.3
998,1.45685950049248,NP_919340,NP_919340.1,NM_194359.2
999,-0.65593265723559,NP_932343,NP_932343.1,NM_198077.4
1000,-0.75889048636844,NP_940869,NP_940869.2,NM_198467.3
1001,-1.36247040142583,NP_940965,NP_940965.1,NM_198563.5
1002,-0.923702352544515,NP_945327,NP_945327.3,NM_198976.4
1003,-0.891370917863191,NP_976043,NP_976043.1,NM_203298.3
1004,-0.969933068060006,NP_982287,NP_982287.1,NM_203462.3
1005,-0.757606246538189,NP_997001,NP_997001.1,NM_207118.3
1006,-1.01704470453628,NP_997229,NP_997229.2,NM_207346.3
1007,-0.979474458954294,NP_998731,NP_998731.1,NM_213566.2
1008,1.31756255740115,NP_999876,NP_999876.2,NM_214711.4
1009,1.31756255740115,NP_999876,NP_999876.2-2,NM_214711.4-2
1010,3.29939141991181,XP_005246393,XP_005246393.1,XM_005246336.4
1011,1.64637818172979,XP_005246449,XP_005246449.1,XM_005246392.5
1012,1.50795117279655,XP_005251560,XP_005251560.1,XM_005251503.6
1013,1.31560245632473,XP_005252153,XP_005252153.1,XM_005252096.5
1014,1.75358262580601,XP_005254215,XP_005254215.2,XM_005254158.6
1015,1.89349028269171,XP_005256481,XP_005256481.1,XM_005256424.3
1016,1.24972238527519,XP_005258733,XP_005258733.1,XM_005258676.4
1017,1.90760598529183,XP_005259385,XP_005259385.1,XM_005259328.6
1018,2.09362580473409,XP_005259386,XP_005259386.1,XM_005259329.5
1019,-0.974733286623161,XP_005263977,XP_005263977.1,XM_005263920.4
1020,1.37201772248476,XP_005264464,XP_005264464.1,XM_005264407.4
1021,0.759337660773795,XP_005265713,XP_005265713.1,XM_005265656.4
1022,2.19799421879549,XP_005266501,XP_005266501.1,XM_005266444.4
1023,1.81921864181295,XP_005267375,XP_005267375.1,XM_005267318.5
1024,0.991085026406416,XP_005268522,XP_005268522.1,XM_005268465.5
1025,2.10650458373828,XP_005272986,XP_005272986.1,XM_005272929.4
1026,2.15407030949393,XP_006712390,XP_006712390.1,XM_006712327.4
1027,2.12814264280129,XP_006712882,XP_006712882.1,XM_006712819.4
1028,0.555039397205739,XP_006717091,XP_006717091.1,XM_006717028.4
1029,1.03755510889263,XP_006720617,XP_006720617.1,XM_006720554.5
1030,1.47924401720945,XP_006723077,XP_006723077.1,XM_006723014.5
1031,0.881510209193432,XP_006723466,XP_006723466.1,XM_006723403.5
1032,0.83852445872844,XP_006723896,XP_006723896.1,XM_006723833.5
1033,-1.67928082273662,XP_006724776,XP_006724776.1,XM_006724713.4
1034,1.45834705082354,XP_011507406,XP_011507406.1,XM_011509104.3
1035,2.06979030482932,XP_011508533,XP_011508533.1,XM_011510231.3
1036,1.82555183212179,XP_011509026,XP_011509026.1,XM_011510724.3
1037,2.18691501596216,XP_011509027,XP_011509027.1,XM_011510725.3
1038,2.34554196202175,XP_011509122,XP_011509122.1,XM_011510820.4
1039,1.019587307521,XP_011509136,XP_011509136.2,XM_011510834.2
1040,1.2328947826161,XP_011509411,XP_011509411.1,XM_011511109.3
1041,-1.06858675202798,XP_011510734,XP_011510734.1,XM_011512432.3
1042,-0.621415659111663,XP_011511369,XP_011511369.1,XM_011513067.4
1043,1.51018162555156,XP_011512764,XP_011512764.1,XM_011514462.4
1044,1.79252768066187,XP_011512770,XP_011512770.1,XM_011514468.4
1045,-1.26840739699768,XP_011513272,XP_011513272.1,XM_011514970.4
1046,-1.0843143996164,XP_011514947,XP_011514947.1,XM_011516645.4
1047,1.63920919350767,XP_011515246,XP_011515246.2,XM_011516944.3
1048,2.33231369468393,XP_011515350,XP_011515350.1,XM_011517048.3
1049,2.78077181927404,XP_011515351,XP_011515351.1,XM_011517049.3
1050,-0.872951900757283,XP_011515609,XP_011515609.1,XM_011517307.4
1051,0.947274690803147,XP_011516709,XP_011516709.1,XM_011518407.2
1052,1.13888385152803,XP_011517250,XP_011517250.1,XM_011518948.3
1053,2.27188052566664,XP_011517810,XP_011517810.1,XM_011519508.2
1054,-1.08472067051083,XP_011517922,XP_011517922.1,XM_011519620.4
1055,1.81671373561344,XP_011518444,XP_011518444.2,XM_011520142.3
1056,1.74561751052475,XP_011522797,XP_011522797.1,XM_011524495.4
1057,-2.64913305238334,XP_011523029,XP_011523029.1,XM_011524727.4
1058,1.52663166847639,XP_011523264,XP_011523264.1,XM_011524962.3
1059,1.3687020995299,XP_011526658,XP_011526658.1,XM_011528356.3
1060,2.96693221077277,XP_011528453,XP_011528453.1,XM_011530151.3
1061,1.51740574544134,XP_011528510,XP_011528510.1,XM_011530208.3
1062,1.31268549531868,XP_011528511,XP_011528511.1,XM_011530209.3
1063,0.992311486895617,XP_011528688,XP_011528688.1,XM_011530386.3
1064,1.95412343169511,XP_011531912,XP_011531912.1,XM_011533610.4
1065,1.94903230045898,XP_011533444,XP_011533444.1,XM_011535142.4
1066,1.13463836087071,XP_011533665,XP_011533665.1,XM_011535363.4
1067,-1.2123431975762,XP_011533887,XP_011533887.1,XM_011535585.3
1068,1.67240956688219,XP_011534173,XP_011534173.1,XM_011535871.3
1069,1.17780279340904,XP_011534174,XP_011534174.1,XM_011535872.3
1070,2.33636561653388,XP_011535096,XP_011535096.1,XM_011536794.3
1071,1.40202176117274,XP_011535118,XP_011535118.1,XM_011536816.4
1072,2.25039491280215,XP_011539360,XP_011539360.1,XM_011541058.4
1073,1.4918801224704,XP_011539490,XP_011539490.1,XM_011541188.4
1074,5.18958620602957,XP_011542375,XP_011542375.1,XM_011544073.3
1075,3.84770900200032,XP_011542811,XP_011542811.1,XM_011544509.3
1076,1.56316950164758,XP_011543043,XP_011543043.1,XM_011544741.2
1077,0.864839552306411,XP_016856855,XP_016856855.1,XM_017001366.3
1078,-0.619331986037397,XP_016858594,XP_016858594.1,XM_017003105.3
1079,2.66122460262587,XP_016859843,XP_016859843.1,XM_017004354.3
1080,1.99990414998103,XP_016859844,XP_016859844.1,XM_017004355.3
1081,2.62551793806018,XP_016859845,XP_016859845.1,XM_017004356.3
1082,0.532747214642227,XP_016861563,XP_016861563.1,XM_017006074.3
1083,0.982713423518163,XP_016861691,XP_016861691.1,XM_017006202.3
1084,1.54744201344016,XP_016863982,XP_016863982.1,XM_017008493.3
1085,1.33016076944939,XP_016864079,XP_016864079.1,XM_017008590.3
1086,1.4008426403529,XP_016864180,XP_016864180.1,XM_017008691.3
1087,0.839805359692508,XP_016864862,XP_016864862.1,XM_017009373.2
1088,1.99211807893419,XP_016864960,XP_016864960.1,XM_017009471.3
1089,-0.729575508995418,XP_016867287,XP_016867287.1,XM_017011798.3
1090,1.43929800294096,XP_016867486,XP_016867486.1,XM_017011997.2
1091,0.877080023267163,XP_016869783,XP_016869783.1,XM_017014294.2
1092,1.39668054163967,XP_016870424,XP_016870424.1,XM_017014935.2
1093,2.17048510806516,XP_016871316,XP_016871316.1,XM_017015827.3
1094,1.3745525158495,XP_016872400,XP_016872400.1,XM_017016911.3
1095,1.885565125848,XP_016872709,XP_016872709.1,XM_017017220.2
1096,2.30041689182236,XP_016874049,XP_016874049.1,XM_017018560.3
1097,1.87276044797493,XP_016874787,XP_016874787.1,XM_017019298.2
1098,2.9191829343346,XP_016874796,XP_016874796.1,XM_017019307.2
1099,0.791980794583032,XP_016875809,XP_016875809.1,XM_017020320.3
1100,3.2633864462804,XP_016876136,XP_016876136.1,XM_017020647.2
1101,2.00574634033154,XP_016876235,XP_016876235.1,XM_017020746.3
1102,2.56185161422981,XP_016877626,XP_016877626.1,XM_017022137.2
1103,1.12691031823222,XP_016878321,XP_016878321.1,XM_017022832.3
1104,1.44747120657426,XP_016878356,XP_016878356.1,XM_017022867.2
1105,0.720744971044291,XP_016878986,XP_016878986.1,XM_017023497.3
1106,1.7866262651432,XP_016879637,XP_016879637.1,XM_017024148.2
1107,2.38431273652221,XP_016879679,XP_016879679.1,XM_017024190.2
1108,1.17649361550428,XP_016880125,XP_016880125.1,XM_017024636.3
1109,1.21392596557287,XP_016881788,XP_016881788.1,XM_017026299.3
1110,1.37721156632873,XP_016882869,XP_016882869.1,XM_017027380.2
1111,1.69694606260703,XP_016882870,XP_016882870.1,XM_017027381.2
1112,0.681353095047982,XP_016884235,XP_016884235.1,XM_017028746.3
1113,0.592655218922225,XP_016884411,XP_016884411.1,XM_017028922.3
1114,0.900946521781511,XP_016884826,XP_016884826.1,XM_017029337.2
1115,1.2397562079018,XP_024302594,XP_024302594.1,XM_024446826.2
1116,1.29727928873307,XP_024304631,XP_024304631.1,XM_024448863.2
1117,4.03259476348032,XP_024304946,XP_024304946.1,XM_024449178.2
1118,1.18556906208013,XP_024305184,XP_024305184.2,XM_024449416.2
1119,3.74632294630849,XP_024308490,XP_024308490.1,XM_024452722.2
1120,2.28470111955322,XP_024308812,XP_024308812.1,XM_024453044.2
1121,2.27150304507249,XP_024308813,XP_024308813.1,XM_024453045.2
1122,2.35403149646512,XP_024309119,XP_024309119.1,XM_024453351.2
1123,2.13689448073555,XP_024309120,XP_024309120.1,XM_024453352.2
1124,1.43135425746543,XP_024309667,XP_024309667.1,XM_024453899.2
1125,1.14346225940488,XP_047271971,XP_047271971.1,XM_047416015.1
1126,1.79893662366001,XP_047272425,XP_047272425.1,XM_047416469.1
1127,-0.64994862466493,XP_047273342,XP_047273342.1,XM_047417386.1
1128,0.993066309382678,XP_047273404,XP_047273404.1,XM_047417448.1
1129,-0.711073042430566,XP_047273767,XP_047273767.1,XM_047417811.1
1130,1.47946146651248,XP_047273893,XP_047273893.1,XM_047417937.1
1131,4.50978697459647,XP_047274162,XP_047274162.1,XM_047418206.1
1132,2.75730559307822,XP_047274163,XP_047274163.1,XM_047418207.1
1133,-0.982322582732971,XP_047274264,XP_047274264.1,XM_047418308.1
1134,1.04581672805709,XP_047274566,XP_047274566.1,XM_047418610.1
1135,1.54318428833223,XP_047274648,XP_047274648.1,XM_047418692.1
1136,0.762322715726807,XP_047274670,XP_047274670.1,XM_047418714.1
1137,-0.766979560314819,XP_047275141,XP_047275141.1,XM_047419185.1
1138,-0.659184349886719,XP_047275167,XP_047275167.1,XM_047419211.1
1139,2.04505462904478,XP_047275631,XP_047275631.1,XM_047419675.1
1140,1.1169903560512,XP_047275978,XP_047275978.1,XM_047420022.1
1141,2.13166323426343,XP_047276048,XP_047276048.1,XM_047420092.1
1142,1.41439591270645,XP_047276282,XP_047276282.1,XM_047420326.1
1143,1.40005154981341,XP_047276300,XP_047276300.1,XM_047420344.1
1144,-0.713857615262705,XP_047276637,XP_047276637.1,XM_047420681.1
1145,-1.62425870411843,XP_047277007,XP_047277007.1,XM_047421051.1
1146,1.0528327877562,XP_047277119,XP_047277119.1,XM_047421163.1
1147,1.37721427746118,XP_047277153,XP_047277153.1,XM_047421197.1
1148,1.93905973759273,XP_047277363,XP_047277363.1,XM_047421407.1
1149,1.74464274037525,XP_047277545,XP_047277545.1,XM_047421589.1
1150,0.637666508038994,XP_047279196,XP_047279196.1,XM_047423240.1
1151,-1.11319127523789,XP_047279495,XP_047279495.1,XM_047423539.1
1152,0.60923683535565,XP_047279539,XP_047279539.1,XM_047423583.1
1153,2.19228891779188,XP_047280365,XP_047280365.1,XM_047424409.1
1154,-1.17340469022509,XP_047280798,XP_047280798.1,XM_047424842.1
1155,1.70616742050552,XP_047281197,XP_047281197.1,XM_047425241.1
1156,2.14748086738318,XP_047281742,XP_047281742.1,XM_047425786.1
1157,1.48913438907495,XP_047282316,XP_047282316.1,XM_047426360.1
1158,1.66927648528541,XP_047282319,XP_047282319.1,XM_047426363.1
1159,1.71855896928147,XP_047282332,XP_047282332.1,XM_047426376.1
1160,1.39667596875141,XP_047282377,XP_047282377.1,XM_047426421.1
1161,1.86159386381793,XP_047282511,XP_047282511.1,XM_047426555.1
1162,2.34689922480809,XP_047283588,XP_047283588.1,XM_047427632.1
1163,0.91729875912724,XP_047283664,XP_047283664.1,XM_047427708.1
1164,3.40421193334414,XP_047283671,XP_047283671.1,XM_047427715.1
1165,0.775614143725326,XP_047284696,XP_047284696.1,XM_047428740.1
1166,1.00366757925792,XP_047284880,XP_047284880.1,XM_047428924.1
1167,2.37157275526366,XP_047285456,XP_047285456.1,XM_047429500.1
1168,1.97685734724745,XP_047285850,XP_047285850.1,XM_047429894.1
1169,0.803750662745631,XP_047285852,XP_047285852.1,XM_047429896.1
1170,0.908562335233645,XP_047285946,XP_047285946.1,XM_047429990.1
1171,1.37237993586361,XP_047286745,XP_047286745.1,XM_047430789.1
1172,2.03383289131464,XP_047286750,XP_047286750.1,XM_047430794.1
1173,1.48796098937747,XP_047286758,XP_047286758.1,XM_047430802.1
1174,-1.24832719779174,XP_047286802,XP_047286802.1,XM_047430846.1
1175,2.25035953810086,XP_047287134,XP_047287134.1,XM_047431178.1
1176,3.59924240736036,XP_047287501,XP_047287501.1,XM_047431545.1
